@relation 20newsgroups-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute atheismCount numeric
@attribute graphicsCount numeric
@attribute spaceCount numeric
@attribute religionCount numeric
@attribute textLength numeric
@attribute averageSentenceLength numeric
@attribute specialCharacterCount numeric
@attribute numberCount numeric
@attribute emailCount numeric
@attribute avgSpecialCharacters numeric
@attribute atheismCalCount numeric
@attribute graphicsCalCount numeric
@attribute spaceCalCount numeric
@attribute religionCalCount numeric
@attribute groupId {Atheism,Graphics,Space,Religion}

@data
60,48,56,61,1209,0,44,5,0,27.477273,45,26,44,34,Religion
38,61,47,36,1094,0,71,7,0,15.408451,11,90,51,5,Graphics
5,9,8,7,111,0,5,3,0,22.2,3,8,7,2,Graphics
36,34,35,37,652,0,36,7,0,18.111111,27,48,57,26,Religion
33,39,49,31,797,0,23,8,0,34.652174,7,21,42,9,Space
5,7,6,3,47,0,1,0,0,47,0,5,0,0,Graphics
265,286,356,271,14722,0,501,128,0,29.38523,214,2979,3290,162,Atheism
60,56,59,61,1127,0,32,0,0,35.21875,42,62,72,31,Religion
84,81,80,79,1217,0,43,0,0,28.302326,42,61,76,21,Religion
31,28,36,31,602,0,109,23,1,5.522936,11,21,28,9,Space
79,75,82,74,1086,0,28,0,0,38.785714,38,42,66,19,Space
64,64,69,61,995,0,29,0,0,34.310345,25,35,57,17,Atheism
36,40,52,37,773,0,38,39,0,20.342105,7,29,46,5,Space
16,19,24,17,490,0,38,25,0,12.894737,3,21,22,1,Space
40,40,41,35,483,0,24,12,0,20.125,12,27,38,10,Graphics
14,17,19,13,198,0,9,0,0,22,1,9,17,0,Space
35,42,53,35,723,0,44,0,0,16.431818,11,23,45,4,Space
238,188,228,224,8461,0,480,56,3,17.627083,219,252,466,198,Atheism
20,21,20,20,251,0,13,0,0,19.307692,9,12,10,6,Atheism
89,90,121,91,1965,0,76,9,0,25.855263,53,68,124,25,Space
4,5,4,3,47,0,3,0,0,15.666667,1,3,0,0,Graphics
46,37,44,49,713,0,27,0,0,26.407407,26,26,33,24,Religion
23,32,28,22,285,0,9,0,0,31.666667,1,28,15,1,Graphics
82,84,80,82,1324,0,64,12,0,20.6875,51,48,40,46,Graphics
34,27,32,33,507,0,28,0,1,18.107143,24,11,28,16,Religion
14,10,12,14,177,0,5,0,0,35.4,8,5,9,5,Atheism
124,130,130,117,2425,0,69,5,0,35.144928,78,102,121,55,Graphics
80,80,92,78,1192,0,36,0,0,33.111111,30,47,73,20,Space
9,9,12,9,107,0,8,0,0,13.375,2,6,6,0,Space
213,164,194,222,6400,0,287,11,0,22.299652,198,177,238,224,Religion
142,147,176,141,3723,0,79,2,0,47.126582,66,125,242,52,Space
39,38,45,38,578,0,28,0,0,20.642857,9,18,41,8,Space
17,26,27,18,326,0,16,0,0,20.375,3,10,9,2,Space
17,14,16,18,267,0,6,0,0,44.5,3,11,12,6,Religion
16,22,21,17,222,0,7,0,0,31.714286,8,13,12,6,Graphics
23,30,33,22,469,0,7,2,0,67,10,20,27,3,Space
115,104,124,120,2467,0,56,1,0,44.053571,69,142,190,72,Religion
7,6,7,9,166,0,16,0,0,10.375,4,3,6,4,Atheism
82,78,92,80,1770,0,105,18,0,16.857143,25,50,94,16,Space
33,26,31,30,413,0,12,0,0,34.416667,16,7,20,10,Atheism
132,153,180,127,5084,0,215,132,0,23.646512,64,259,346,33,Space
27,25,27,25,400,0,19,0,0,21.052632,13,64,59,6,Atheism
24,22,22,24,559,0,36,18,0,15.527778,7,12,19,12,Religion
65,64,81,67,1461,0,138,22,1,10.586957,48,36,76,34,Space
2,4,3,2,47,0,2,1,0,23.5,1,5,3,2,Graphics
95,71,73,90,1395,0,53,0,0,26.320755,80,44,55,56,Atheism
24,37,31,25,524,0,14,5,0,37.428571,7,36,28,9,Graphics
19,17,22,17,261,0,17,6,0,15.352941,5,10,17,3,Space
29,42,33,30,534,0,17,18,0,31.411765,15,30,22,13,Graphics
58,50,58,50,966,0,36,0,0,26.833333,37,22,50,16,Atheism
102,84,90,93,1618,0,93,0,0,17.397849,67,52,55,34,Atheism
6,15,11,7,134,0,2,4,0,67,2,14,6,0,Graphics
22,37,105,20,5442,0,440,341,1,12.368182,6,575,763,4,Space
123,89,107,125,1879,0,59,0,0,31.847458,109,37,71,96,Religion
21,22,30,22,381,0,8,10,0,47.625,5,8,28,5,Space
14,20,15,13,240,0,16,1,0,15,1,13,4,0,Graphics
24,18,21,23,371,0,20,0,0,18.55,13,20,15,15,Religion
40,31,31,43,672,0,23,0,0,29.217391,33,31,41,32,Religion
46,38,39,49,702,0,17,0,0,41.294118,33,8,30,22,Religion
16,16,17,14,230,0,15,4,0,15.333333,4,8,15,3,Graphics
62,80,66,58,1489,0,134,3,2,11.11194,20,121,105,9,Graphics
10,10,10,11,145,0,7,0,0,20.714286,2,5,3,2,Graphics
22,21,21,23,254,0,15,0,0,16.933333,9,16,14,8,Graphics
32,31,43,29,433,0,14,0,0,30.928571,16,17,43,6,Space
14,14,13,14,182,0,11,0,1,16.545455,5,8,10,5,Atheism
66,55,57,55,896,0,68,0,1,13.176471,39,58,71,21,Atheism
29,24,31,30,460,0,10,0,0,46,16,8,22,16,Religion
51,54,76,51,1111,0,71,23,2,15.647887,25,37,64,13,Space
32,38,46,30,752,0,91,0,0,8.263736,10,60,74,5,Space
89,115,99,88,1949,0,148,43,2,13.168919,41,129,104,23,Graphics
12,22,16,12,289,0,15,1,1,19.266667,3,20,12,2,Graphics
25,40,33,26,546,0,36,13,1,15.166667,4,18,15,4,Graphics
12,10,16,11,157,0,2,0,0,78.5,3,4,12,3,Space
48,47,51,49,878,0,32,0,0,27.4375,28,32,33,24,Atheism
76,105,86,74,1515,0,47,37,0,32.234043,30,79,54,12,Graphics
25,27,25,27,423,0,20,0,0,21.15,9,35,30,8,Religion
29,34,35,28,360,0,11,1,0,32.727273,8,25,17,5,Graphics
30,26,39,29,526,0,29,0,0,18.137931,18,9,18,7,Space
35,35,45,34,697,0,12,0,0,58.083333,14,12,32,11,Space
26,41,29,23,609,0,16,0,0,38.0625,4,63,40,1,Graphics
37,27,32,40,620,0,38,2,0,16.315789,32,17,30,35,Atheism
70,60,65,69,853,0,36,0,0,23.694444,31,25,38,29,Atheism
10,11,10,10,115,0,4,0,0,28.75,2,7,7,2,Graphics
44,39,37,40,639,0,17,0,0,37.588235,30,21,31,22,Atheism
51,37,43,51,726,0,13,4,0,55.846154,32,10,32,29,Religion
13,20,15,13,263,0,17,11,0,15.470588,8,19,15,2,Graphics
6,11,8,6,105,0,2,0,0,52.5,1,10,3,1,Graphics
37,32,38,33,603,0,32,4,0,18.84375,18,21,26,10,Religion
76,62,68,69,1112,0,38,0,0,29.263158,53,44,50,28,Atheism
24,37,24,24,495,0,24,1,0,20.625,8,29,19,3,Graphics
52,46,51,52,938,0,33,0,1,28.424242,25,16,45,15,Atheism
12,21,18,14,262,0,10,0,0,26.2,3,13,14,4,Graphics
7,15,10,7,243,0,26,0,1,9.346154,0,19,5,1,Graphics
41,37,43,42,686,0,28,3,0,24.5,22,16,32,22,Religion
11,12,11,10,247,0,18,14,0,13.722222,2,8,10,2,Atheism
26,33,29,23,362,0,20,7,0,18.1,6,23,18,8,Graphics
41,39,46,36,743,0,29,6,0,25.62069,25,27,45,14,Atheism
64,64,78,62,1141,0,33,2,0,34.575758,24,22,57,15,Space
19,22,21,18,286,0,17,25,0,16.823529,4,13,8,2,Graphics
142,127,129,146,3192,0,203,7,0,15.724138,89,118,159,99,Religion
9,7,7,8,101,0,5,0,0,20.2,9,5,5,2,Atheism
43,52,60,43,843,0,34,0,0,24.794118,19,21,44,4,Space
79,76,96,75,1313,0,31,0,1,42.354839,39,34,68,25,Space
8,7,7,9,191,0,87,0,0,2.195402,2,7,6,2,Atheism
23,15,16,24,249,0,3,0,0,83,12,4,12,15,Religion
21,22,21,22,4310,0,12,0,0,359.166667,9,10,16,7,Atheism
23,29,26,23,371,0,121,2,0,3.066116,4,15,7,4,Graphics
33,28,31,30,336,0,8,0,0,42,14,9,12,11,Atheism
132,108,134,122,2323,0,83,0,0,27.987952,91,67,131,59,Space
31,23,25,26,632,0,29,4,0,21.793103,23,18,27,19,Atheism
13,17,14,12,139,0,3,1,0,46.333333,2,11,3,1,Graphics
36,30,35,36,627,0,19,2,0,33,22,14,31,16,Space
128,152,142,123,3118,0,124,45,0,25.145161,78,161,121,42,Graphics
44,44,51,45,695,0,44,14,0,15.795455,18,16,38,13,Space
15,17,25,15,311,0,12,0,0,25.916667,6,12,22,3,Space
17,23,19,16,323,0,12,2,0,26.916667,8,24,10,4,Graphics
1,1,1,1,33,0,6,0,0,5.5,1,4,3,0,Atheism
16,22,25,15,441,0,14,24,0,31.5,4,20,35,3,Space
103,187,169,98,8820,0,779,162,2,11.322208,32,817,761,45,Graphics
10,17,12,11,246,0,12,12,1,20.5,0,20,12,1,Graphics
21,23,30,21,412,0,20,0,0,20.6,5,13,24,1,Space
6,6,6,6,91,0,6,0,0,15.166667,3,3,6,1,Atheism
15,13,14,13,122,0,5,0,0,24.4,10,5,9,6,Atheism
14,4,5,12,281,0,22,0,0,12.772727,24,9,14,7,Atheism
18,19,25,19,559,0,40,5,2,13.975,5,37,38,4,Space
9,8,10,8,150,0,5,0,0,30,2,3,12,1,Space
51,73,63,50,1331,0,46,7,1,28.934783,17,85,84,13,Graphics
171,128,152,192,5920,0,213,69,0,27.793427,126,295,457,195,Religion
7,12,9,7,139,0,13,0,0,10.692308,3,10,6,0,Graphics
140,107,124,133,2324,0,79,2,0,29.417722,102,69,96,68,Atheism
22,22,27,22,352,0,11,8,0,32,8,12,21,3,Space
21,18,18,21,194,0,4,1,0,48.5,8,13,11,7,Religion
106,90,99,99,1548,0,62,0,0,24.967742,79,39,58,47,Atheism
36,38,51,37,567,0,41,0,0,13.829268,6,19,42,4,Space
16,13,14,15,210,0,14,0,0,15,7,7,8,4,Atheism
13,20,16,13,206,0,7,2,0,29.428571,7,12,6,5,Graphics
39,30,35,34,695,0,171,0,0,4.064327,31,28,31,22,Atheism
39,40,48,40,725,0,35,1,1,20.714286,11,21,45,13,Space
5,4,4,4,47,0,3,0,0,15.666667,1,6,6,0,Graphics
13,17,15,13,140,0,8,0,0,17.5,2,8,6,0,Graphics
8,8,8,11,150,0,14,4,0,10.714286,5,8,10,4,Atheism
49,50,51,46,608,0,35,0,0,17.371429,25,32,40,11,Atheism
37,44,41,35,494,0,23,5,0,21.478261,10,39,27,7,Graphics
83,66,70,77,1418,0,62,4,2,22.870968,82,30,31,42,Atheism
14,25,18,13,548,0,108,29,2,5.074074,5,57,43,2,Graphics
102,82,97,123,3605,0,257,60,0,14.027237,63,305,390,130,Religion
9,10,10,8,129,0,9,0,1,14.333333,3,8,4,0,Atheism
69,80,74,63,1314,0,48,14,0,27.375,20,82,70,17,Graphics
81,66,78,80,1351,0,26,0,0,51.961538,56,20,55,39,Atheism
123,110,123,112,2696,0,94,10,0,28.680851,93,115,155,56,Atheism
37,48,43,35,755,0,26,0,0,29.038462,20,25,31,10,Graphics
74,77,82,74,1311,0,56,11,0,23.410714,34,42,70,20,Space
32,39,34,31,567,0,41,7,0,13.829268,8,32,25,4,Graphics
98,74,86,88,2040,0,40,0,0,51,66,46,79,41,Atheism
24,19,20,25,356,0,23,17,0,15.478261,11,23,25,8,Religion
9,8,9,10,65,0,2,0,0,32.5,3,4,6,6,Atheism
448,330,398,518,46668,0,2660,806,0,17.544361,1375,2073,2961,2729,Religion
40,53,51,36,603,0,34,7,0,17.735294,9,45,35,7,Graphics
106,94,100,109,1926,0,85,5,0,22.658824,71,122,154,53,Religion
92,79,78,87,1178,0,42,0,0,28.047619,61,39,53,33,Atheism
47,44,49,46,699,0,35,0,0,19.971429,26,24,30,15,Atheism
9,12,12,9,183,0,25,0,0,7.32,2,9,10,0,Space
37,50,43,37,740,0,55,3,1,13.454545,16,43,35,13,Graphics
201,182,208,201,5579,0,231,9,0,24.151515,209,212,328,163,Religion
20,18,18,19,218,0,12,0,0,18.166667,5,9,11,3,Space
4,4,4,4,88,0,13,0,0,6.769231,3,1,3,2,Religion
21,20,22,19,401,0,19,4,0,21.105263,15,15,24,13,Space
8,8,8,8,80,0,3,0,0,26.666667,2,2,4,1,Space
48,38,41,51,767,0,31,3,0,24.741935,30,28,37,28,Religion
34,35,40,34,518,0,22,2,0,23.545455,13,16,39,10,Space
59,57,61,58,1196,0,163,1,2,7.337423,56,53,62,33,Religion
21,24,22,20,333,0,22,7,0,15.136364,8,29,23,5,Graphics
12,10,11,12,181,0,20,0,0,9.05,11,5,9,6,Atheism
23,40,47,24,831,0,43,142,0,19.325581,1,58,67,1,Space
23,30,25,21,315,0,21,8,0,15,2,15,6,1,Graphics
25,32,29,22,434,0,34,14,1,12.764706,4,37,32,12,Graphics
9,7,7,9,93,0,2,0,0,46.5,2,7,8,4,Religion
25,29,27,23,372,0,24,0,0,15.5,5,21,21,4,Graphics
11,7,9,9,149,0,8,0,0,18.625,4,6,3,2,Atheism
22,23,29,22,293,0,14,0,0,20.928571,11,19,36,3,Space
9,16,13,11,178,0,6,0,1,29.666667,1,15,6,1,Graphics
3,6,6,4,131,0,7,10,1,18.714286,0,7,4,0,Space
5,6,8,6,64,0,3,0,0,21.333333,0,7,10,1,Space
5,11,4,5,160,0,8,4,0,20,1,8,4,2,Graphics
24,27,28,25,274,0,16,0,0,17.125,9,12,13,9,Graphics
26,25,29,26,323,0,7,0,0,46.142857,12,6,19,8,Space
64,73,84,62,1440,0,28,6,0,51.428571,24,61,88,12,Space
32,32,41,32,421,0,21,1,1,20.047619,15,12,19,9,Space
66,70,80,63,1457,0,83,44,0,17.554217,30,159,186,19,Space
383,262,309,325,14001,0,1062,3,1,13.183616,700,321,446,341,Atheism
15,12,12,13,131,0,5,0,0,26.2,8,5,4,6,Atheism
6,7,10,6,217,0,23,19,2,9.434783,1,4,10,2,Space
9,10,11,9,122,0,2,0,0,61,1,6,6,2,Graphics
33,30,35,35,475,0,23,0,0,20.652174,19,12,24,16,Space
92,69,78,85,1433,0,84,0,1,17.059524,58,128,147,36,Atheism
46,37,43,49,754,0,25,2,0,30.16,19,17,31,18,Religion
8,9,9,8,81,0,6,0,0,13.5,1,7,7,1,Religion
7,11,8,7,127,0,5,2,0,25.4,4,12,10,3,Graphics
29,42,32,28,581,0,28,14,0,20.75,10,31,23,3,Graphics
23,26,31,23,285,0,8,2,0,35.625,6,11,22,7,Space
51,59,70,51,1159,0,46,11,0,25.195652,24,66,95,14,Space
12,9,10,11,105,0,6,0,0,17.5,2,8,12,4,Religion
106,145,130,107,3839,0,247,77,2,15.54251,41,227,180,27,Graphics
4,5,7,3,112,0,4,0,0,28,3,7,3,1,Space
79,59,69,76,1241,0,79,0,0,15.708861,63,34,34,56,Religion
2,3,2,2,58,0,7,0,0,8.285714,1,4,4,2,Graphics
27,30,30,26,335,0,14,0,0,23.928571,12,16,8,9,Graphics
54,61,77,51,891,0,28,0,0,31.821429,22,42,77,8,Space
25,31,27,25,300,0,9,2,0,33.333333,13,25,17,7,Graphics
168,125,139,168,3401,0,140,8,0,24.292857,174,98,117,129,Atheism
32,36,38,30,447,0,15,0,1,29.8,6,41,37,3,Space
16,24,18,14,283,0,11,0,0,25.727273,2,23,13,2,Graphics
31,29,39,30,573,0,21,17,0,27.285714,12,19,40,7,Space
68,55,59,66,843,0,16,0,0,52.6875,42,32,33,34,Religion
45,66,52,44,728,0,34,5,0,21.411765,17,53,19,4,Graphics
30,38,33,33,607,0,24,0,0,25.291667,15,39,35,7,Graphics
32,39,32,31,487,0,25,5,0,19.48,11,32,22,7,Graphics
6,10,7,8,262,0,33,0,4,7.939394,1,13,10,0,Graphics
37,54,50,34,800,0,34,17,0,23.529412,9,46,28,5,Space
60,47,53,56,921,0,26,0,0,35.423077,47,20,31,24,Atheism
11,10,10,16,232,0,9,1,0,25.777778,1,14,15,8,Religion
